1,114,1.3554,1,569.7,317.1,2,103,0,1.0624,1,796.3,450.9,796.3,317.1
2,114,0.86903,1,683,251.7,12,111,0,0.77992,1,569.7,317.1,683,251.7
3,114,0.68921,1,683,251.7,22,114,0,1.2296,1,796.3,317.1,683,251.7
4,114,1.4375,1,796.3,450.9,24,111,0,0.83328,1,569.7,450.9,683,516.3
5,103,1.0055,1,683,516.3,26,111,0,0.72342,0,569.7,450.9,796.3,317.1
6,114,1.0147,1,796.3,450.9,36,111,0,0.9812,1,569.7,317.1,796.3,450.9
7,114,1.521,0,569.7,317.1,36,114,0,0.66656,1,569.7,317.1,796.3,317.1
8,114,0.70962,0,569.7,317.1,36,111,0,0.87519,1,683,516.3,796.3,317.1
9,114,0.81313,1,569.7,450.9,46,103,0,0.87527,1,683,516.3,796.3,317.1
10,103,1.5626,0,796.3,317.1,46,111,0,0.6871,1,569.7,317.1,569.7,450.9
11,114,1.5832,0,683,516.3,46,111,0,1.0573,1,683,251.7,569.7,317.1
12,114,0.83391,1,569.7,450.9,56,103,0,0.52082,1,683,251.7,569.7,450.9
13,114,0.80546,1,796.3,317.1,66,114,0,0.70839,1,796.3,317.1,683,251.7
14,103,1.5841,0,683,251.7,66,111,0,0.66647,1,796.3,450.9,683,516.3
15,103,1.0002,1,683,251.7,68,111,0,0.6042,1,569.7,317.1,683,251.7
16,114,0.91681,1,683,251.7,78,103,0,0.85465,1,796.3,450.9,569.7,450.9
17,114,0.97934,1,796.3,317.1,88,111,0,0.70883,1,569.7,317.1,569.7,450.9
18,114,1.0834,1,683,516.3,98,111,0,1.1255,1,569.7,450.9,569.7,317.1
19,103,1.2705,1,683,251.7,108,111,0,0.55787,1,683,516.3,683,251.7
20,114,1.2915,1,796.3,450.9,118,111,0,0.95849,1,683,251.7,683,516.3
21,103,1.0419,0,683,516.3,118,111,0,0.7084,1,683,251.7,683,516.3
22,114,0.77189,1,796.3,450.9,120,114,0,0.74997,1,683,251.7,796.3,450.9
23,103,1.5626,0,569.7,317.1,120,103,0,0.60435,1,683,251.7,796.3,317.1
24,114,0.97912,1,796.3,450.9,130,114,0,0.89618,1,569.7,317.1,683,251.7
25,103,1.2921,1,796.3,450.9,132,111,0,0.95745,1,796.3,317.1,796.3,450.9
26,103,0.83345,1,796.3,317.1,134,111,0,0.66668,1,569.7,317.1,683,516.3
27,114,0.74991,1,569.7,317.1,144,114,0,0.93779,1,683,516.3,683,251.7
28,103,1.104,1,796.3,450.9,154,103,0,0.58287,1,683,251.7,796.3,450.9
29,103,1.0419,1,683,516.3,156,111,0,0.83598,1,796.3,450.9,569.7,450.9
30,114,1.5621,0,569.7,450.9,156,111,0,0.89584,1,796.3,317.1,683,251.7
31,103,1.2292,1,796.3,317.1,158,111,0,0.93747,1,569.7,450.9,796.3,450.9
32,114,0.89116,1,569.7,450.9,168,114,0,0.7919,1,683,251.7,683,516.3
33,103,1.1465,1,796.3,450.9,170,103,0,0.85432,1,569.7,450.9,796.3,450.9
34,103,1.4792,1,683,251.7,172,111,0,0.68725,1,796.3,450.9,683,251.7
35,114,0.68754,1,683,251.7,182,114,0,0.58328,1,796.3,450.9,569.7,317.1
36,114,0.93767,1,683,251.7,192,103,0,0.56089,1,569.7,450.9,796.3,317.1
37,114,0.81239,1,683,516.3,202,114,0,1.2501,1,683,516.3,569.7,317.1
38,103,0.8124,1,683,516.3,204,103,0,0.6042,1,796.3,450.9,569.7,450.9
39,103,0.70913,1,683,251.7,206,114,0,0.89572,1,796.3,317.1,796.3,450.9
40,103,0.6253,1,683,516.3,208,114,0,0.74967,0,683,516.3,569.7,317.1
41,114,0.77063,1,569.7,317.1,218,114,0,1.0247,1,796.3,317.1,569.7,317.1
42,103,0.91684,1,569.7,450.9,220,114,0,0.64564,1,796.3,317.1,683,516.3
43,103,0.60488,1,569.7,450.9,222,111,0,0.906,1,683,516.3,683,251.7
44,103,1.1873,1,796.3,317.1,224,103,0,0.95898,1,569.7,450.9,569.7,317.1
45,103,0.83361,1,796.3,450.9,226,111,0,0.64536,1,683,516.3,796.3,450.9
46,114,0.81315,1,683,516.3,228,111,0,1.2086,0,796.3,317.1,569.7,450.9
47,103,0.95866,1,796.3,317.1,230,103,0,1.5206,1,796.3,317.1,569.7,317.1
48,103,0.93766,1,569.7,450.9,240,103,0,0.70796,1,796.3,450.9,569.7,450.9
49,103,0.60506,1,569.7,317.1,250,114,0,0.64568,1,796.3,450.9,683,516.3
50,103,1.022,1,796.3,317.1,252,103,0,0.8331,1,683,516.3,569.7,450.9
51,103,0.72926,1,569.7,450.9,254,114,0,0.79424,1,796.3,450.9,796.3,317.1
52,114,1.0628,1,796.3,317.1,264,111,0,0.99982,1,569.7,317.1,796.3,317.1
53,114,1.0422,1,569.7,450.9,266,103,0,1.0208,1,683,516.3,796.3,450.9
54,103,1.0001,1,569.7,317.1,268,111,0,0.75037,1,569.7,450.9,569.7,317.1
55,103,1.1684,1,796.3,317.1,270,111,0,0.66691,1,683,251.7,569.7,450.9
56,103,0.66718,1,683,516.3,272,111,0,0.77129,1,796.3,317.1,796.3,450.9
57,114,0.68831,1,569.7,317.1,282,111,0,0.66696,0,683,251.7,569.7,317.1
58,114,0.5422,1,569.7,450.9,292,103,0,0.80993,1,569.7,317.1,796.3,317.1
59,103,0.83356,1,796.3,450.9,294,111,0,0.75008,1,569.7,450.9,683,516.3
60,114,1.2717,1,569.7,317.1,296,111,0,0.52091,1,569.7,450.9,683,516.3
61,103,1.5622,0,683,516.3,296,103,0,0.77546,1,796.3,450.9,569.7,450.9
62,114,0.88559,1,683,251.7,306,111,0,0.6516,1,796.3,450.9,796.3,317.1
63,103,0.75008,1,569.7,317.1,308,114,0,0.70806,1,683,516.3,683,251.7
64,114,0.66665,1,796.3,450.9,318,111,0,0.8126,1,796.3,317.1,683,516.3
65,114,0.85491,0,683,516.3,318,111,0,1.0452,1,683,516.3,683,251.7
66,103,1.1461,1,796.3,317.1,320,111,0,1.3952,1,569.7,317.1,683,516.3
67,114,0.75004,1,683,251.7,330,111,0,0.70843,1,569.7,317.1,683,516.3
68,114,1.0425,1,683,516.3,340,103,0,0.72979,1,569.7,450.9,569.7,317.1
69,114,0.66715,1,569.7,317.1,350,114,0,0.78486,1,796.3,450.9,569.7,450.9
70,103,0.97934,1,683,516.3,360,114,0,0.68789,1,683,251.7,569.7,317.1
71,114,1.1247,1,796.3,317.1,370,103,0,0.52069,1,683,251.7,796.3,317.1
72,103,0.72891,1,683,251.7,372,111,0,0.72924,1,796.3,317.1,683,251.7
73,103,1.0624,1,569.7,450.9,374,111,0,0.53662,1,796.3,317.1,796.3,450.9
74,103,0.70872,1,796.3,450.9,376,103,0,0.79199,1,796.3,450.9,683,516.3
75,114,1.2086,0,569.7,450.9,376,111,0,1.0209,1,683,516.3,796.3,317.1
76,114,0.96281,1,683,251.7,386,103,0,0.89584,1,683,251.7,569.7,317.1
77,103,0.83392,1,569.7,450.9,396,103,0,1.1253,1,683,516.3,569.7,450.9
78,114,0.62762,1,683,251.7,406,111,0,0.87557,1,569.7,450.9,683,251.7
79,114,0.7912,1,796.3,450.9,408,114,0,0.66583,1,796.3,450.9,796.3,317.1
80,103,1.4175,1,796.3,317.1,410,111,0,0.64563,1,683,516.3,569.7,450.9
81,103,1.0213,1,569.7,317.1,412,111,0,0.66691,1,569.7,317.1,569.7,450.9
82,103,0.87485,1,569.7,317.1,414,111,0,0.81228,1,683,516.3,569.7,450.9
83,103,0.78667,1,683,516.3,416,111,0,0.91669,1,683,251.7,796.3,450.9
84,114,1.5629,0,569.7,450.9,416,111,0,0.75002,0,569.7,317.1,683,251.7
85,103,0.81372,1,683,251.7,418,111,0,0.72925,1,796.3,317.1,683,251.7
86,114,0.68815,1,683,251.7,428,114,0,0.70815,1,683,251.7,569.7,317.1
87,114,0.68766,1,683,516.3,438,114,0,0.58737,1,683,251.7,569.7,450.9
88,103,0.87504,1,569.7,450.9,448,114,0,0.97926,1,569.7,450.9,796.3,450.9
89,103,0.83371,1,569.7,317.1,450,111,0,0.7916,1,569.7,450.9,683,516.3
90,114,0.9797,1,796.3,450.9,460,111,0,0.72911,1,569.7,317.1,796.3,450.9
91,103,0.83381,1,683,251.7,462,103,0,1.2707,0,796.3,317.1,796.3,450.9
92,114,1.3331,1,569.7,450.9,464,111,0,0.72984,1,796.3,317.1,569.7,317.1
93,103,0.6886,1,569.7,317.1,474,111,0,0.72934,1,796.3,317.1,683,251.7
94,114,0.97899,1,796.3,317.1,476,111,0,0.93793,1,569.7,450.9,796.3,317.1
95,103,0.81262,1,796.3,450.9,478,103,0,0.89591,1,569.7,450.9,796.3,317.1
96,103,0.6047,1,796.3,317.1,480,111,0,0.97949,1,796.3,450.9,569.7,450.9
97,114,0.7714,1,796.3,317.1,490,103,0,1,1,796.3,317.1,569.7,450.9
98,103,0.93803,1,796.3,450.9,500,114,0,0.76989,1,796.3,450.9,569.7,317.1
99,103,0.62549,1,796.3,317.1,502,114,0,0.95814,1,569.7,317.1,796.3,450.9
100,103,0.81231,1,569.7,450.9,504,111,0,0.7715,1,569.7,317.1,796.3,450.9
101,114,0.59414,1,683,516.3,514,114,0,0.89608,1,569.7,450.9,796.3,450.9
102,114,0.70855,1,569.7,450.9,524,114,0,0.70837,1,796.3,450.9,569.7,317.1
103,114,0.77054,1,569.7,317.1,534,111,0,0.64603,1,796.3,450.9,683,516.3
104,103,1.125,1,796.3,317.1,536,103,0,1.1671,1,569.7,317.1,569.7,450.9
105,114,0.62489,1,796.3,317.1,546,103,0,1.1871,1,683,516.3,683,251.7
106,114,0.72999,1,683,516.3,548,111,0,0.77075,1,683,516.3,796.3,317.1
107,114,0.7168,1,683,516.3,550,103,0,0.7912,1,569.7,450.9,683,251.7
108,103,0.67753,1,683,516.3,552,114,0,0.81247,1,683,516.3,569.7,317.1
109,114,0.62522,1,796.3,450.9,562,111,0,0.99956,1,569.7,317.1,683,251.7
110,103,0.89826,1,569.7,450.9,572,114,0,0.89626,1,683,251.7,569.7,317.1
111,114,0.74999,1,796.3,450.9,582,111,0,0.62517,1,683,251.7,683,516.3
112,103,1.063,1,683,251.7,584,111,0,0.72918,1,569.7,317.1,796.3,450.9
113,114,0.81234,1,569.7,317.1,594,114,0,0.70836,1,569.7,450.9,796.3,317.1
114,103,1.2081,0,796.3,317.1,594,103,0,0.83371,1,796.3,317.1,683,516.3
115,103,0.75054,1,683,251.7,596,111,0,0.95791,1,683,516.3,796.3,317.1
116,103,1.1053,1,569.7,450.9,598,111,0,0.6876,1,796.3,317.1,683,516.3
117,103,0.75016,1,569.7,317.1,600,103,0,0.72938,1,683,251.7,796.3,317.1
118,114,0.79162,1,569.7,317.1,610,103,0,0.60404,1,683,251.7,569.7,317.1
119,114,0.70892,1,796.3,450.9,612,111,0,0.85387,1,796.3,450.9,683,516.3
120,114,0.64611,1,796.3,450.9,622,114,0,0.89507,1,569.7,450.9,796.3,450.9
121,114,0.89607,1,683,251.7,624,103,0,0.89863,1,569.7,450.9,796.3,317.1
122,103,1.0841,1,796.3,317.1,634,111,0,0.66722,1,569.7,450.9,683,516.3
123,103,0.75008,1,683,516.3,636,103,0,0.68752,1,683,516.3,796.3,317.1
124,114,0.62499,1,569.7,317.1,646,111,0,1.041,1,796.3,317.1,796.3,450.9
125,114,0.6705,1,796.3,450.9,648,111,0,0.66642,1,683,516.3,569.7,450.9
126,103,0.87506,1,796.3,450.9,650,111,0,1.1255,1,569.7,317.1,796.3,450.9
127,114,0.66638,1,683,251.7,660,111,0,0.75126,1,569.7,450.9,683,251.7
128,114,0.74965,1,796.3,317.1,670,111,0,0.81258,1,796.3,450.9,569.7,317.1
129,114,0.77085,1,683,251.7,672,111,0,0.58317,1,796.3,450.9,796.3,317.1
130,114,0.62404,1,569.7,317.1,682,111,0,0.77077,1,569.7,450.9,683,516.3
131,103,0.68915,1,796.3,450.9,684,111,0,0.74978,1,683,516.3,569.7,317.1
132,114,0.58329,1,796.3,450.9,694,111,0,0.64549,0,569.7,450.9,683,516.3
133,114,0.62502,1,796.3,450.9,704,111,0,0.58363,1,683,516.3,796.3,450.9
134,103,0.6675,1,569.7,317.1,706,111,0,0.89556,1,796.3,317.1,569.7,317.1
135,103,0.77071,1,569.7,450.9,708,111,0,0.62516,1,796.3,317.1,569.7,450.9
136,103,0.97956,1,796.3,317.1,710,114,0,0.7916,1,683,516.3,796.3,317.1
137,103,0.95825,1,796.3,317.1,712,114,0,0.75019,1,569.7,317.1,683,251.7
138,103,0.54308,1,796.3,317.1,722,103,0,0.97774,1,796.3,450.9,569.7,317.1
139,114,0.89603,1,683,516.3,732,103,0,0.9381,1,569.7,317.1,569.7,450.9
140,114,0.64672,1,683,516.3,734,111,0,1.042,1,796.3,317.1,683,516.3
141,114,0.6472,1,683,251.7,744,111,0,0.73592,1,796.3,450.9,683,251.7
142,114,0.97921,1,683,516.3,754,111,0,0.6869,1,683,516.3,569.7,450.9
143,103,0.81211,1,683,516.3,756,114,0,0.9948,1,683,251.7,796.3,450.9
144,114,0.64556,1,683,251.7,766,103,0,0.75012,1,683,251.7,796.3,317.1
145,103,0.95876,1,796.3,450.9,776,103,0,0.6873,1,796.3,450.9,683,251.7
146,103,0.65147,1,683,251.7,778,103,0,0.93765,1,569.7,450.9,569.7,317.1
147,103,0.79204,1,796.3,450.9,780,111,0,0.74604,1,796.3,450.9,683,251.7
148,114,0.62969,1,796.3,317.1,782,114,0,0.91619,1,683,251.7,683,516.3
149,103,0.73962,1,796.3,317.1,784,111,0,0.79132,1,569.7,450.9,683,251.7
150,103,1.042,1,569.7,450.9,794,111,0,0.60481,1,569.7,317.1,683,516.3
151,103,0.75041,1,683,516.3,796,103,0,0.83324,1,683,516.3,569.7,450.9
152,114,0.85427,1,569.7,317.1,798,111,0,0.70843,1,796.3,450.9,683,516.3
153,103,0.75365,1,569.7,450.9,808,111,0,0.62428,1,796.3,317.1,683,251.7
154,103,0.72373,1,683,516.3,810,114,0,0.81233,1,796.3,317.1,796.3,450.9
155,103,0.79168,1,569.7,450.9,812,111,0,0.85413,1,683,516.3,796.3,317.1
156,114,0.79084,1,683,251.7,822,103,0,0.62543,1,683,251.7,569.7,317.1
157,103,0.70839,1,796.3,450.9,824,114,0,0.70813,1,569.7,317.1,569.7,450.9
158,114,1.1458,1,569.7,317.1,834,111,0,0.85489,1,796.3,450.9,683,251.7
159,103,1.1044,1,796.3,317.1,836,114,0,0.85406,1,796.3,317.1,569.7,450.9
160,114,0.68804,1,683,251.7,846,114,0,0.81252,1,569.7,450.9,683,251.7
161,114,0.83421,1,569.7,317.1,856,103,0,1.0628,1,683,251.7,569.7,317.1
162,114,0.75911,1,569.7,450.9,866,114,0,0.85404,1,796.3,450.9,683,251.7
163,114,0.68691,1,569.7,450.9,876,103,0,0.60387,1,683,251.7,796.3,317.1
164,114,0.79192,1,569.7,450.9,886,111,0,0.9377,1,569.7,317.1,796.3,450.9
165,103,0.60427,1,683,516.3,888,103,0,0.83453,1,796.3,450.9,683,516.3
166,114,0.64625,1,683,516.3,898,111,0,0.89607,1,796.3,317.1,683,516.3
167,103,0.77125,1,796.3,450.9,900,114,0,1.0835,1,683,516.3,569.7,450.9
168,114,0.70842,1,683,516.3,910,114,0,0.76945,1,683,251.7,569.7,317.1
169,103,1.1454,1,569.7,317.1,920,111,0,0.77057,1,796.3,317.1,796.3,450.9
170,114,0.62532,1,683,251.7,930,111,0,0.7708,1,683,251.7,796.3,317.1
171,103,0.87493,1,569.7,450.9,932,103,0,0.7502,1,569.7,317.1,569.7,450.9
172,103,0.66718,1,796.3,450.9,934,114,0,0.60404,1,683,251.7,796.3,450.9
