1,114,1.3542,1,569.7,450.9,0.15,111,99,0.87454,1,569.7,450.9,683,251.7
2,114,0.87454,1,569.7,317.1,0.3,114,100,0.93729,1,796.3,317.1,683,516.3
3,114,1.4999,1,796.3,450.9,0.45,111,99,0.72887,1,569.7,450.9,796.3,450.9
4,103,0.74998,1,569.7,317.1,0.48,111,100,1.0828,1,569.7,317.1,796.3,317.1
5,103,0.81267,1,683,516.3,0.51,114,99,0.93711,1,569.7,317.1,683,251.7
6,103,0.89598,1,569.7,450.9,0.54,103,100,0.72855,1,683,516.3,796.3,317.1
7,114,0.93723,1,796.3,450.9,0.57,111,100,0.81228,1,683,251.7,569.7,450.9
8,103,0.688,1,796.3,317.1,0.6,103,100,0.74975,1,796.3,450.9,683,516.3
9,103,0.7916,1,683,516.3,0.63,103,99,0.68724,1,796.3,450.9,796.3,317.1
10,103,0.74985,1,796.3,450.9,0.78,103,99,0.70828,1,796.3,317.1,683,516.3
11,114,1.1462,1,569.7,317.1,0.81,103,99,0.66627,1,683,516.3,569.7,450.9
12,114,0.79145,1,683,251.7,0.96,103,100,0.52102,1,796.3,317.1,569.7,317.1
13,103,0.89563,1,683,251.7,0.99,111,99,0.72858,1,683,516.3,569.7,317.1
14,103,0.85456,1,569.7,317.1,1.14,111,99,0.89523,1,569.7,450.9,796.3,317.1
15,114,0.87513,1,796.3,317.1,1.29,111,99,0.79134,1,796.3,450.9,569.7,317.1
16,114,0.60465,1,796.3,317.1,1.44,114,99,0.95844,1,683,251.7,796.3,317.1
17,114,0.87496,1,796.3,317.1,1.59,111,100,0.71919,1,569.7,450.9,796.3,317.1
18,114,0.72903,1,683,251.7,1.74,114,100,0.58332,1,796.3,317.1,796.3,450.9
19,114,0.85398,1,569.7,450.9,1.89,111,100,1.1244,0,796.3,450.9,683,516.3
20,103,0.74984,1,796.3,450.9,2.04,111,100,0.68755,1,683,251.7,683,516.3
21,103,0.88559,1,683,251.7,2.07,114,100,0.77051,1,683,516.3,796.3,450.9
22,103,1.2293,1,569.7,450.9,2.22,111,99,0.8537,1,569.7,317.1,796.3,450.9
23,103,1.0833,0,683,516.3,2.22,111,99,0.81235,1,796.3,450.9,569.7,317.1
24,114,1.1042,1,796.3,450.9,2.25,103,100,0.80913,1,796.3,317.1,683,251.7
25,114,1.0209,1,569.7,450.9,2.4,114,99,0.66672,1,796.3,450.9,683,516.3
26,103,0.72906,1,569.7,450.9,2.43,111,100,0.52029,1,796.3,317.1,683,251.7
27,103,0.8751,1,796.3,317.1,2.46,111,100,0.56244,1,683,251.7,796.3,450.9
28,103,1.021,1,683,251.7,2.61,114,99,0.72893,1,683,251.7,683,516.3
29,114,0.66703,1,569.7,317.1,2.64,114,100,1.0621,1,569.7,317.1,683,516.3
30,103,0.68736,1,569.7,317.1,2.67,111,99,0.85369,1,569.7,450.9,683,251.7
31,103,0.89563,1,796.3,450.9,2.82,103,99,0.56233,1,569.7,450.9,683,516.3
32,103,0.83432,1,683,516.3,2.85,111,100,1.528,1,683,516.3,569.7,450.9
33,114,0.87577,1,796.3,450.9,3,111,100,1.0832,1,796.3,450.9,796.3,317.1
34,114,1.5629,0,796.3,450.9,3,111,99,0.66638,1,683,516.3,796.3,450.9
35,103,0.60545,1,683,251.7,3.03,103,100,0.74975,1,569.7,450.9,683,251.7
36,114,0.66677,1,683,251.7,3.06,111,100,0.8121,1,683,516.3,569.7,450.9
37,103,0.66799,1,796.3,317.1,3.09,114,100,0.74964,1,569.7,450.9,569.7,317.1
38,103,0.77081,1,796.3,450.9,3.12,111,99,1.1873,1,796.3,317.1,569.7,450.9
39,114,1.5625,0,569.7,317.1,3.12,111,99,0.58351,1,683,516.3,569.7,450.9
40,114,0.8751,1,569.7,450.9,3.27,114,100,0.95811,1,796.3,450.9,569.7,317.1
41,114,0.64581,1,796.3,317.1,3.42,111,99,0.64696,1,569.7,317.1,683,251.7
42,103,0.58387,1,796.3,317.1,3.45,103,99,0.60416,1,569.7,450.9,569.7,317.1
43,114,1.0206,1,796.3,450.9,3.6,103,99,0.66628,1,569.7,450.9,569.7,317.1
44,103,0.83395,1,683,251.7,3.63,111,100,1.1036,1,683,516.3,796.3,317.1
